Advertiser_ID,Advertiser_Name,Line_Item_ID,Line_Item_Name,Line_Item_Status,Daily_Spend,Floodlight_Activity_ID,Floodlight_Name,Counting_Method,Floodlight_Status,Lookback_Window_Days,Last_Conversion_Date,Impressions_Last_24h,Clicks_Last_24h,Cookie_Consented_Count,Cookie_Unconsented_Count,GTM_Container_Link
ADV_1012,Advertiser_ADV_1012,LI_9940,Campaign_Q1_Display,ACTIVE,2730.97,FL_9001,Activity_FL_9001,Session,ACTIVE,30,2026-01-30,45716,160,631,43,GTM-XYZ109
ADV_1001,Advertiser_ADV_1001,LI_9743,Campaign_Q2_Display,ACTIVE,1198.45,FL_9068,Activity_FL_9068,Unique,ACTIVE,30,2026-01-30,4720,500,664,52,GTM-XYZ132
ADV_1042,Advertiser_ADV_1042,LI_8313,Campaign_Q1_Display,ACTIVE,2796.67,nan,Activity_FL_9070,Standard,ACTIVE,30,2026-01-30,24740,797,765,92,GTM-XYZ148
ADV_1012,Advertiser_ADV_1012,LI_6326,Campaign_Q1_Display,ACTIVE,3391.2,FL_9058,Activity_FL_9058,Unique,ACTIVE,30,2026-01-30,34718,728,891,67,GTM-XYZ105
ADV_1012,Advertiser_ADV_1012,LI_9107,Campaign_Spring_Display,ACTIVE,2351.22,FL_9056,Activity_FL_9056,Unique,ACTIVE,30,2026-01-30,18656,795,127,99,GTM-XYZ121
ADV_1037,Advertiser_ADV_1037,LI_6104,Campaign_Q1_Display,ACTIVE,3454.82,FL_9092,Activity_FL_9092,Unique,ACTIVE,30,2026-01-30,27096,950,259,47,GTM-XYZ130
ADV_1042,Advertiser_ADV_1042,LI_8017,Campaign_Spring_Display,ACTIVE,226.03,FL_9038,Activity_FL_9038,Session,ACTIVE,30,2026-01-30,38065,744,837,69,GTM-XYZ139
ADV_1030,Advertiser_ADV_1030,LI_8218,Campaign_Q1_Display,ACTIVE,2602.77,FL_9020,Activity_FL_9020,Unique,ACTIVE,30,2026-01-30,9750,187,120,27,GTM-XYZ145
ADV_1012,Advertiser_ADV_1012,LI_8331,Campaign_Q2_Display,ACTIVE,2835.62,FL_9038,Activity_FL_9038,Standard,ACTIVE,30,2026-01-30,14916,267,528,77,GTM-XYZ100
ADV_1046,Advertiser_ADV_1046,LI_7518,Campaign_Spring_Display,ACTIVE,2668.4,FL_9063,Activity_FL_9063,Session,ACTIVE,30,2026-01-30,15370,545,396,89,GTM-XYZ140
ADV_1003,Advertiser_ADV_1003,LI_9494,Campaign_Q2_Display,ACTIVE,3317.02,FL_9080,Activity_FL_9080,Unique,ACTIVE,30,2026-01-30,43017,59,0,28,GTM-XYZ108
ADV_1032,Advertiser_ADV_1032,LI_8860,Campaign_Spring_Display,ACTIVE,2901.33,FL_9086,Activity_FL_9086,Session,ACTIVE,30,2026-01-30,26315,974,918,23,GTM-XYZ101
ADV_1036,Advertiser_ADV_1036,LI_9169,Campaign_Q2_Display,ACTIVE,3932.17,FL_9100,Activity_FL_9100,Session,ACTIVE,30,2026-01-30,9820,604,144,40,GTM-XYZ122
ADV_1041,Advertiser_ADV_1041,LI_7536,Campaign_Q1_Display,ACTIVE,1928.85,FL_9003,Activity_FL_9003,Unique,ACTIVE,30,2026-01-30,47957,54,224,46,GTM-XYZ138
ADV_1027,Advertiser_ADV_1027,LI_7632,Campaign_Q2_Display,ACTIVE,3381.61,FL_9033,Activity_FL_9033,Session,ACTIVE,30,2026-01-30,14811,204,236,36,GTM-XYZ115
ADV_1045,Advertiser_ADV_1045,LI_8582,Campaign_Spring_Display,ACTIVE,3838.85,FL_9029,Activity_FL_9029,Session,ACTIVE,30,2026-01-30,44919,259,814,56,GTM-XYZ112
ADV_1007,Advertiser_ADV_1007,LI_6375,Campaign_Spring_Display,ACTIVE,1037.49,FL_9077,Activity_FL_9077,Standard,ACTIVE,30,2026-01-30,16544,315,111,14,GTM-XYZ142
ADV_1015,Advertiser_ADV_1015,LI_8160,Campaign_Q2_Display,ACTIVE,889.85,FL_9075,Activity_FL_9075,Standard,ACTIVE,30,2026-01-30,4213,229,498,63,GTM-XYZ105
ADV_1024,Advertiser_ADV_1024,LI_7362,Campaign_Spring_Display,ACTIVE,765.39,FL_9006,Activity_FL_9006,Session,ACTIVE,30,2026-01-30,28808,572,494,17,GTM-XYZ110
ADV_1024,Advertiser_ADV_1024,LI_7578,Campaign_Q2_Display,ACTIVE,2740.69,FL_9045,Activity_FL_9045,Standard,ACTIVE,30,2026-01-30,28745,188,988,29,GTM-XYZ138
ADV_1009,Advertiser_ADV_1009,LI_7177,Campaign_Spring_Display,ACTIVE,4470.97,FL_9028,Activity_FL_9028,Unique,ACTIVE,30,2026-01-30,15595,688,0,63,GTM-XYZ135
ADV_1028,Advertiser_ADV_1028,LI_8511,Campaign_Q1_Display,ACTIVE,2975.38,nan,Activity_FL_9047,Standard,ACTIVE,30,2026-01-30,17234,935,957,68,GTM-XYZ138
ADV_1035,Advertiser_ADV_1035,LI_6367,Campaign_Q2_Display,ACTIVE,3296.04,FL_9093,Activity_FL_9093,Standard,ACTIVE,30,2026-01-30,9665,305,538,41,GTM-XYZ147
ADV_1026,Advertiser_ADV_1026,LI_8487,Campaign_Q1_Display,ACTIVE,918.57,nan,Activity_FL_9055,Session,ACTIVE,30,2026-01-30,45741,985,998,90,GTM-XYZ101
ADV_1040,Advertiser_ADV_1040,LI_7373,Campaign_Q2_Display,ACTIVE,1572.32,FL_9034,Activity_FL_9034,Session,ACTIVE,30,2025-01-01,33214,277,149,71,GTM-XYZ146
ADV_1011,Advertiser_ADV_1011,LI_5503,Campaign_Q1_Display,ACTIVE,602.3,FL_9012,Activity_FL_9012,Session,ACTIVE,30,2026-01-30,35297,264,603,98,GTM-XYZ114
ADV_1028,Advertiser_ADV_1028,LI_9961,Campaign_Spring_Display,ACTIVE,2045.09,FL_9012,Activity_FL_9012,Unique,ACTIVE,30,2026-01-30,24335,807,168,25,GTM-XYZ129
ADV_1027,Advertiser_ADV_1027,LI_9139,Campaign_Q2_Display,ACTIVE,492.6,FL_9080,Activity_FL_9080,Standard,ACTIVE,30,2026-01-30,18605,765,661,60,GTM-XYZ138
ADV_1011,Advertiser_ADV_1011,LI_6828,Campaign_Q2_Display,ACTIVE,3803.79,FL_9055,Activity_FL_9055,Unique,ACTIVE,30,2026-01-30,14486,395,252,43,GTM-XYZ103
ADV_1005,Advertiser_ADV_1005,LI_7458,Campaign_Spring_Display,ACTIVE,4928.89,FL_9097,Activity_FL_9097,Session,ACTIVE,30,2026-01-30,15491,447,450,18,GTM-XYZ133
ADV_1046,Advertiser_ADV_1046,LI_9556,Campaign_Spring_Display,ACTIVE,1268.01,FL_9095,Activity_FL_9095,Unique,ACTIVE,30,2026-01-30,15879,323,270,24,GTM-XYZ114
ADV_1043,Advertiser_ADV_1043,LI_9490,Campaign_Q1_Display,ACTIVE,707.12,FL_9090,Activity_FL_9090,Session,ACTIVE,30,2026-01-30,49055,833,639,45,GTM-XYZ128
ADV_1006,Advertiser_ADV_1006,LI_9770,Campaign_Q2_Display,ACTIVE,4635.62,FL_9058,Activity_FL_9058,Standard,ACTIVE,30,2026-01-30,34988,842,438,39,GTM-XYZ143
ADV_1008,Advertiser_ADV_1008,LI_9339,Campaign_Q2_Display,ACTIVE,799.74,nan,Activity_FL_9037,Session,ACTIVE,30,2026-01-30,21562,754,195,92,GTM-XYZ128
ADV_1028,Advertiser_ADV_1028,LI_7929,Campaign_Spring_Display,ACTIVE,4760.54,FL_9041,Activity_FL_9041,Standard,ACTIVE,30,2026-01-30,34061,813,546,71,GTM-XYZ136
ADV_1011,Advertiser_ADV_1011,LI_6942,Campaign_Spring_Display,ACTIVE,3784.69,FL_9036,Activity_FL_9036,Unique,ACTIVE,30,2026-01-30,41426,500,674,10,GTM-XYZ137
ADV_1033,Advertiser_ADV_1033,LI_7677,Campaign_Spring_Display,ACTIVE,2935.11,FL_9013,Activity_FL_9013,Unique,ACTIVE,30,2026-01-30,46633,81,908,41,GTM-XYZ115
ADV_1018,Advertiser_ADV_1018,LI_5856,Campaign_Spring_Display,ACTIVE,1524.39,FL_9089,Activity_FL_9089,Unique,ACTIVE,30,2026-01-30,28167,510,102,93,GTM-XYZ138
ADV_1043,Advertiser_ADV_1043,LI_5601,Campaign_Spring_Display,ACTIVE,282.6,FL_9057,Activity_FL_9057,Unique,ACTIVE,30,2026-01-30,43256,623,984,30,GTM-XYZ110
ADV_1015,Advertiser_ADV_1015,LI_8315,Campaign_Q2_Display,ACTIVE,842.46,FL_9000,Activity_FL_9000,Standard,ACTIVE,30,2026-01-30,11207,920,316,37,GTM-XYZ142
ADV_1044,Advertiser_ADV_1044,LI_9620,Campaign_Spring_Display,ACTIVE,4934.54,FL_9094,Activity_FL_9094,Unique,ACTIVE,30,2026-01-30,10433,879,269,40,GTM-XYZ116
ADV_1010,Advertiser_ADV_1010,LI_7811,Campaign_Spring_Display,ACTIVE,3180.91,FL_9091,Activity_FL_9091,Unique,ACTIVE,30,2025-01-01,19757,471,996,54,GTM-XYZ130
ADV_1031,Advertiser_ADV_1031,LI_8499,Campaign_Q2_Display,ACTIVE,3250.88,FL_9100,Activity_FL_9100,Session,ACTIVE,30,2026-01-30,4063,952,396,83,GTM-XYZ118
ADV_1034,Advertiser_ADV_1034,LI_5196,Campaign_Q2_Display,ACTIVE,4011.52,FL_9009,Activity_FL_9009,Unique,ACTIVE,30,2026-01-30,21600,195,660,36,GTM-XYZ100
ADV_1033,Advertiser_ADV_1033,LI_8005,Campaign_Spring_Display,ACTIVE,4099.64,FL_9021,Activity_FL_9021,Standard,ACTIVE,30,2026-01-30,28874,112,247,18,GTM-XYZ125
ADV_1016,Advertiser_ADV_1016,LI_6357,Campaign_Q2_Display,ACTIVE,1050.48,FL_9095,Activity_FL_9095,Standard,ACTIVE,30,2026-01-30,35373,547,870,24,GTM-XYZ149
ADV_1040,Advertiser_ADV_1040,LI_5769,Campaign_Q1_Display,ACTIVE,4368.8,FL_9036,Activity_FL_9036,Session,ACTIVE,30,2026-01-30,5544,378,634,50,GTM-XYZ148
ADV_1036,Advertiser_ADV_1036,LI_9826,Campaign_Q2_Display,ACTIVE,4521.0,FL_9086,Activity_FL_9086,Standard,ACTIVE,30,2026-01-30,43837,975,889,28,GTM-XYZ147
ADV_1043,Advertiser_ADV_1043,LI_6112,Campaign_Q2_Display,ACTIVE,1274.17,FL_9051,Activity_FL_9051,Standard,ACTIVE,30,2026-01-30,49107,495,642,72,GTM-XYZ146
ADV_1003,Advertiser_ADV_1003,LI_8246,Campaign_Spring_Display,ACTIVE,2745.2,FL_9070,Activity_FL_9070,Standard,ACTIVE,30,2026-01-30,22713,898,526,67,GTM-XYZ144
ADV_1029,Advertiser_ADV_1029,LI_9437,Campaign_Q1_Display,ACTIVE,2092.07,FL_9098,Activity_FL_9098,Unique,ACTIVE,30,2026-01-30,25273,367,288,21,GTM-XYZ138
ADV_1040,Advertiser_ADV_1040,LI_5890,Campaign_Q2_Display,ACTIVE,2808.36,FL_9043,Activity_FL_9043,Session,ACTIVE,30,2025-01-01,5201,702,886,56,GTM-XYZ128
ADV_1002,Advertiser_ADV_1002,LI_6758,Campaign_Q1_Display,ACTIVE,975.74,FL_9074,Activity_FL_9074,Standard,ACTIVE,30,2026-01-30,24395,845,165,62,GTM-XYZ130
ADV_1022,Advertiser_ADV_1022,LI_9477,Campaign_Q2_Display,ACTIVE,4116.82,FL_9043,Activity_FL_9043,Session,ACTIVE,30,2026-01-30,46662,389,253,15,GTM-XYZ108
ADV_1038,Advertiser_ADV_1038,LI_9541,Campaign_Q2_Display,ACTIVE,618.42,FL_9095,Activity_FL_9095,Session,ACTIVE,30,2026-01-30,29231,182,221,27,GTM-XYZ114
ADV_1030,Advertiser_ADV_1030,LI_6226,Campaign_Spring_Display,ACTIVE,3312.94,FL_9011,Activity_FL_9011,Session,ACTIVE,30,2026-01-30,43340,566,498,72,GTM-XYZ101
ADV_1020,Advertiser_ADV_1020,LI_7239,Campaign_Q2_Display,ACTIVE,1383.79,FL_9015,Activity_FL_9015,Unique,ACTIVE,30,2025-01-01,16276,720,894,95,GTM-XYZ117
ADV_1006,Advertiser_ADV_1006,LI_5432,Campaign_Spring_Display,ACTIVE,4857.27,FL_9049,Activity_FL_9049,Unique,ACTIVE,30,2026-01-30,48780,588,421,60,GTM-XYZ135
ADV_1047,Advertiser_ADV_1047,LI_6394,Campaign_Q1_Display,ACTIVE,2497.31,FL_9034,Activity_FL_9034,Session,ACTIVE,30,2026-01-30,45978,738,391,42,GTM-XYZ115
ADV_1016,Advertiser_ADV_1016,LI_5520,Campaign_Q2_Display,ACTIVE,1136.24,FL_9007,Activity_FL_9007,Session,ACTIVE,30,2026-01-30,25555,681,960,78,GTM-XYZ123
ADV_1009,Advertiser_ADV_1009,LI_9136,Campaign_Q2_Display,ACTIVE,3506.13,FL_9050,Activity_FL_9050,Session,ACTIVE,30,2026-01-30,16220,61,734,34,GTM-XYZ122
ADV_1039,Advertiser_ADV_1039,LI_9994,Campaign_Q2_Display,ACTIVE,1050.76,FL_9081,Activity_FL_9081,Standard,ACTIVE,30,2026-01-30,46419,825,100,17,GTM-XYZ132
ADV_1012,Advertiser_ADV_1012,LI_8349,Campaign_Q1_Display,ACTIVE,2018.63,FL_9004,Activity_FL_9004,Standard,ACTIVE,30,2026-01-30,14510,240,311,13,GTM-XYZ126
ADV_1015,Advertiser_ADV_1015,LI_6135,Campaign_Q1_Display,ACTIVE,468.95,FL_9088,Activity_FL_9088,Unique,ACTIVE,30,2026-01-30,32706,847,416,80,GTM-XYZ144
ADV_1008,Advertiser_ADV_1008,LI_8480,Campaign_Spring_Display,ACTIVE,2738.49,FL_9018,Activity_FL_9018,Unique,ACTIVE,30,2026-01-30,48737,848,515,11,GTM-XYZ107
ADV_1026,Advertiser_ADV_1026,LI_6465,Campaign_Q2_Display,ACTIVE,4722.3,FL_9081,Activity_FL_9081,Session,ACTIVE,30,2026-01-30,1433,775,877,90,GTM-XYZ104
ADV_1016,Advertiser_ADV_1016,LI_6076,Campaign_Spring_Display,ACTIVE,2194.3,nan,Activity_FL_9033,Session,ACTIVE,30,2026-01-30,6379,616,545,88,GTM-XYZ109
ADV_1026,Advertiser_ADV_1026,LI_6935,Campaign_Q2_Display,ACTIVE,4159.1,FL_9003,Activity_FL_9003,Standard,ACTIVE,30,2026-01-30,29801,369,143,89,GTM-XYZ110
ADV_1038,Advertiser_ADV_1038,LI_5278,Campaign_Spring_Display,ACTIVE,2525.13,FL_9052,Activity_FL_9052,Unique,ACTIVE,30,2026-01-30,37097,597,0,46,GTM-XYZ103
ADV_1006,Advertiser_ADV_1006,LI_9267,Campaign_Q2_Display,ACTIVE,2297.21,FL_9079,Activity_FL_9079,Standard,ACTIVE,30,2026-01-30,30606,157,360,53,GTM-XYZ128
ADV_1041,Advertiser_ADV_1041,LI_6443,Campaign_Spring_Display,ACTIVE,2888.02,FL_9075,Activity_FL_9075,Session,ACTIVE,30,2026-01-30,42033,831,516,94,GTM-XYZ143
ADV_1016,Advertiser_ADV_1016,LI_8781,Campaign_Q1_Display,ACTIVE,649.03,FL_9092,Activity_FL_9092,Standard,ACTIVE,30,2026-01-30,28328,102,219,71,GTM-XYZ107
ADV_1006,Advertiser_ADV_1006,LI_7684,Campaign_Q1_Display,ACTIVE,4311.21,FL_9076,Activity_FL_9076,Session,ACTIVE,30,2026-01-30,24374,758,912,52,GTM-XYZ110
ADV_1017,Advertiser_ADV_1017,LI_9443,Campaign_Q2_Display,ACTIVE,2552.19,FL_9069,Activity_FL_9069,Unique,ACTIVE,30,2026-01-30,32393,461,914,53,GTM-XYZ113
ADV_1027,Advertiser_ADV_1027,LI_6501,Campaign_Q1_Display,ACTIVE,3726.64,FL_9007,Activity_FL_9007,Standard,ACTIVE,30,2026-01-30,39573,509,591,99,GTM-XYZ133
ADV_1034,Advertiser_ADV_1034,LI_8737,Campaign_Q1_Display,ACTIVE,876.28,FL_9078,Activity_FL_9078,Standard,ACTIVE,30,2026-01-30,18147,994,407,99,GTM-XYZ120
ADV_1040,Advertiser_ADV_1040,LI_7108,Campaign_Q2_Display,ACTIVE,4911.54,FL_9028,Activity_FL_9028,Session,ACTIVE,30,2026-01-30,5340,218,0,76,GTM-XYZ108
ADV_1019,Advertiser_ADV_1019,LI_7754,Campaign_Q1_Display,ACTIVE,3622.89,FL_9093,Activity_FL_9093,Unique,ACTIVE,30,2026-01-30,34135,820,607,87,GTM-XYZ135
ADV_1045,Advertiser_ADV_1045,LI_5326,Campaign_Q2_Display,ACTIVE,1993.46,FL_9065,Activity_FL_9065,Unique,ACTIVE,30,2026-01-30,2962,164,835,75,GTM-XYZ108
ADV_1017,Advertiser_ADV_1017,LI_6480,Campaign_Spring_Display,ACTIVE,4888.7,nan,Activity_FL_9059,Session,ACTIVE,30,2026-01-30,11237,678,259,96,GTM-XYZ114
ADV_1044,Advertiser_ADV_1044,LI_9472,Campaign_Q2_Display,ACTIVE,1725.15,FL_9093,Activity_FL_9093,Session,ACTIVE,30,2026-01-30,45537,628,550,89,GTM-XYZ101
ADV_1028,Advertiser_ADV_1028,LI_8019,Campaign_Q1_Display,ACTIVE,2471.03,FL_9078,Activity_FL_9078,Session,ACTIVE,30,2026-01-30,46731,711,996,18,GTM-XYZ110
ADV_1022,Advertiser_ADV_1022,LI_5660,Campaign_Spring_Display,ACTIVE,4120.4,FL_9027,Activity_FL_9027,Session,ACTIVE,30,2026-01-30,35740,580,913,71,GTM-XYZ117
ADV_1048,Advertiser_ADV_1048,LI_7562,Campaign_Q1_Display,ACTIVE,487.65,FL_9010,Activity_FL_9010,Session,ACTIVE,30,2026-01-30,20245,560,461,13,GTM-XYZ115
ADV_1030,Advertiser_ADV_1030,LI_5114,Campaign_Q1_Display,ACTIVE,4610.6,FL_9077,Activity_FL_9077,Session,ACTIVE,30,2026-01-30,17107,63,180,45,GTM-XYZ114
ADV_1013,Advertiser_ADV_1013,LI_8811,Campaign_Q2_Display,ACTIVE,3444.01,FL_9098,Activity_FL_9098,Unique,ACTIVE,30,2026-01-30,26388,265,661,100,GTM-XYZ106
ADV_1050,Advertiser_ADV_1050,LI_8839,Campaign_Q1_Display,ACTIVE,1940.49,FL_9066,Activity_FL_9066,Standard,ACTIVE,30,2026-01-30,15713,773,677,44,GTM-XYZ114
ADV_1010,Advertiser_ADV_1010,LI_8124,Campaign_Q2_Display,ACTIVE,3103.26,FL_9076,Activity_FL_9076,Unique,ACTIVE,30,2026-01-30,49365,825,154,12,GTM-XYZ113
ADV_1014,Advertiser_ADV_1014,LI_6139,Campaign_Q1_Display,ACTIVE,3777.61,FL_9049,Activity_FL_9049,Unique,ACTIVE,30,2026-01-30,36100,977,735,59,GTM-XYZ116
ADV_1021,Advertiser_ADV_1021,LI_6793,Campaign_Q2_Display,ACTIVE,4277.04,FL_9092,Activity_FL_9092,Standard,ACTIVE,30,2026-01-30,1394,340,552,65,GTM-XYZ121
ADV_1039,Advertiser_ADV_1039,LI_8216,Campaign_Q1_Display,ACTIVE,1475.2,FL_9049,Activity_FL_9049,Session,ACTIVE,30,2026-01-30,21509,938,307,26,GTM-XYZ142
ADV_1026,Advertiser_ADV_1026,LI_7364,Campaign_Q1_Display,ACTIVE,4832.14,FL_9086,Activity_FL_9086,Standard,ACTIVE,30,2026-01-30,15131,521,795,53,GTM-XYZ146
ADV_1037,Advertiser_ADV_1037,LI_9084,Campaign_Spring_Display,ACTIVE,3763.11,FL_9071,Activity_FL_9071,Standard,ACTIVE,30,2026-01-30,13520,520,283,42,GTM-XYZ118
ADV_1012,Advertiser_ADV_1012,LI_6638,Campaign_Q1_Display,ACTIVE,1406.33,FL_9033,Activity_FL_9033,Session,ACTIVE,30,2026-01-30,42473,150,161,50,GTM-XYZ137
ADV_1029,Advertiser_ADV_1029,LI_9606,Campaign_Q1_Display,ACTIVE,1206.16,FL_9006,Activity_FL_9006,Standard,ACTIVE,30,2026-01-30,30282,230,163,62,GTM-XYZ149
ADV_1036,Advertiser_ADV_1036,LI_8443,Campaign_Q1_Display,ACTIVE,1696.52,FL_9100,Activity_FL_9100,Session,ACTIVE,30,2026-01-30,42706,145,534,60,GTM-XYZ127
ADV_1002,Advertiser_ADV_1002,LI_7295,Campaign_Q2_Display,ACTIVE,2280.05,FL_9029,Activity_FL_9029,Unique,ACTIVE,30,2026-01-30,25273,211,261,64,GTM-XYZ104
ADV_1044,Advertiser_ADV_1044,LI_5738,Campaign_Q1_Display,ACTIVE,1429.59,FL_9038,Activity_FL_9038,Session,ACTIVE,30,2026-01-30,34105,793,341,78,GTM-XYZ148
ADV_1032,Advertiser_ADV_1032,LI_6342,Campaign_Q1_Display,ACTIVE,452.91,FL_9069,Activity_FL_9069,Session,ACTIVE,30,2026-01-30,9297,476,923,44,GTM-XYZ141
ADV_1039,Advertiser_ADV_1039,LI_9712,Campaign_Q2_Display,ACTIVE,486.07,FL_9100,Activity_FL_9100,Unique,ACTIVE,30,2026-01-30,28730,152,687,60,GTM-XYZ111
ADV_1025,Advertiser_ADV_1025,LI_7498,Campaign_Spring_Display,ACTIVE,2616.33,FL_9046,Activity_FL_9046,Standard,ACTIVE,30,2026-01-30,44248,696,433,31,GTM-XYZ130
ADV_1050,Advertiser_ADV_1050,LI_5729,Campaign_Q2_Display,ACTIVE,4218.36,FL_9022,Activity_FL_9022,Unique,ACTIVE,30,2026-01-30,47926,355,556,55,GTM-XYZ112
ADV_1026,Advertiser_ADV_1026,LI_5291,Campaign_Q1_Display,ACTIVE,451.84,FL_9073,Activity_FL_9073,Unique,ACTIVE,30,2026-01-30,25703,207,588,66,GTM-XYZ150
ADV_1026,Advertiser_ADV_1026,LI_9649,Campaign_Q2_Display,ACTIVE,1153.06,FL_9081,Activity_FL_9081,Unique,ACTIVE,30,2025-01-01,12996,547,228,67,GTM-XYZ124
ADV_1010,Advertiser_ADV_1010,LI_6139,Campaign_Q2_Display,ACTIVE,633.58,FL_9095,Activity_FL_9095,Standard,ACTIVE,30,2026-01-30,11760,352,429,40,GTM-XYZ125
ADV_1031,Advertiser_ADV_1031,LI_7923,Campaign_Q2_Display,ACTIVE,3684.73,FL_9048,Activity_FL_9048,Session,ACTIVE,30,2026-01-30,8762,832,277,95,GTM-XYZ120
ADV_1043,Advertiser_ADV_1043,LI_5489,Campaign_Q2_Display,ACTIVE,1392.89,FL_9070,Activity_FL_9070,Standard,ACTIVE,30,2026-01-30,45784,911,118,99,GTM-XYZ122
ADV_1042,Advertiser_ADV_1042,LI_7426,Campaign_Q2_Display,ACTIVE,4347.96,FL_9000,Activity_FL_9000,Unique,ACTIVE,30,2026-01-30,35152,227,103,67,GTM-XYZ118
ADV_1011,Advertiser_ADV_1011,LI_6298,Campaign_Spring_Display,ACTIVE,3236.44,FL_9000,Activity_FL_9000,Standard,ACTIVE,30,2026-01-30,30882,120,243,91,GTM-XYZ107
ADV_1043,Advertiser_ADV_1043,LI_5919,Campaign_Spring_Display,ACTIVE,3114.54,FL_9010,Activity_FL_9010,Standard,ACTIVE,30,2026-01-30,21966,158,505,30,GTM-XYZ106
ADV_1019,Advertiser_ADV_1019,LI_7981,Campaign_Spring_Display,ACTIVE,4556.88,FL_9060,Activity_FL_9060,Session,ACTIVE,30,2026-01-30,37691,598,610,77,GTM-XYZ110
ADV_1019,Advertiser_ADV_1019,LI_6265,Campaign_Spring_Display,ACTIVE,4724.74,FL_9029,Activity_FL_9029,Session,ACTIVE,30,2026-01-30,21101,251,673,16,GTM-XYZ131
ADV_1027,Advertiser_ADV_1027,LI_8589,Campaign_Q2_Display,ACTIVE,2157.22,FL_9091,Activity_FL_9091,Session,ACTIVE,30,2026-01-30,23141,616,538,74,GTM-XYZ149
ADV_1031,Advertiser_ADV_1031,LI_7496,Campaign_Q1_Display,ACTIVE,4636.05,FL_9005,Activity_FL_9005,Unique,ACTIVE,30,2026-01-30,31212,827,938,34,GTM-XYZ103
ADV_1045,Advertiser_ADV_1045,LI_9794,Campaign_Spring_Display,ACTIVE,3137.61,FL_9098,Activity_FL_9098,Unique,ACTIVE,30,2026-01-30,28214,715,905,66,GTM-XYZ136
ADV_1031,Advertiser_ADV_1031,LI_6021,Campaign_Spring_Display,ACTIVE,1451.65,FL_9057,Activity_FL_9057,Unique,ACTIVE,30,2026-01-30,48000,368,587,34,GTM-XYZ143
ADV_1040,Advertiser_ADV_1040,LI_8434,Campaign_Q1_Display,ACTIVE,2690.12,FL_9003,Activity_FL_9003,Session,ACTIVE,30,2026-01-30,48145,983,313,83,GTM-XYZ124
ADV_1012,Advertiser_ADV_1012,LI_6091,Campaign_Q2_Display,ACTIVE,1058.46,nan,Activity_FL_9080,Unique,ACTIVE,30,2026-01-30,36091,481,913,35,GTM-XYZ123
ADV_1007,Advertiser_ADV_1007,LI_5637,Campaign_Q2_Display,ACTIVE,2245.71,FL_9030,Activity_FL_9030,Standard,ACTIVE,30,2026-01-30,23032,69,271,78,GTM-XYZ110
ADV_1017,Advertiser_ADV_1017,LI_5692,Campaign_Q1_Display,ACTIVE,3651.36,FL_9016,Activity_FL_9016,Session,ACTIVE,30,2025-01-01,35455,980,267,93,GTM-XYZ136
ADV_1033,Advertiser_ADV_1033,LI_7767,Campaign_Q2_Display,ACTIVE,1155.24,FL_9099,Activity_FL_9099,Standard,ACTIVE,30,2026-01-30,30221,226,818,25,GTM-XYZ145
ADV_1050,Advertiser_ADV_1050,LI_8834,Campaign_Spring_Display,ACTIVE,4754.89,FL_9030,Activity_FL_9030,Session,ACTIVE,30,2026-01-30,9378,288,299,13,GTM-XYZ143
ADV_1018,Advertiser_ADV_1018,LI_8996,Campaign_Spring_Display,ACTIVE,4911.33,FL_9045,Activity_FL_9045,Unique,ACTIVE,30,2026-01-30,45211,212,795,42,GTM-XYZ150
ADV_1003,Advertiser_ADV_1003,LI_7697,Campaign_Spring_Display,ACTIVE,4428.58,nan,Activity_FL_9040,Session,ACTIVE,30,2026-01-30,35997,645,335,35,GTM-XYZ103
ADV_1005,Advertiser_ADV_1005,LI_5380,Campaign_Q1_Display,ACTIVE,212.12,FL_9076,Activity_FL_9076,Standard,ACTIVE,30,2026-01-30,6780,829,909,42,GTM-XYZ122
ADV_1006,Advertiser_ADV_1006,LI_8370,Campaign_Q1_Display,ACTIVE,2197.48,FL_9065,Activity_FL_9065,Unique,ACTIVE,30,2026-01-30,19613,681,105,27,GTM-XYZ147
ADV_1035,Advertiser_ADV_1035,LI_5892,Campaign_Spring_Display,ACTIVE,4439.59,FL_9041,Activity_FL_9041,Standard,ACTIVE,30,2026-01-30,47546,903,511,32,GTM-XYZ105
ADV_1046,Advertiser_ADV_1046,LI_9836,Campaign_Q1_Display,ACTIVE,2858.71,FL_9092,Activity_FL_9092,Unique,ACTIVE,30,2026-01-30,43379,751,659,87,GTM-XYZ114
ADV_1012,Advertiser_ADV_1012,LI_6165,Campaign_Q1_Display,ACTIVE,2757.27,FL_9031,Activity_FL_9031,Unique,ACTIVE,30,2026-01-30,23784,307,0,58,GTM-XYZ136
ADV_1040,Advertiser_ADV_1040,LI_9587,Campaign_Q2_Display,ACTIVE,1484.91,FL_9095,Activity_FL_9095,Standard,ACTIVE,30,2026-01-30,35698,753,476,98,GTM-XYZ124
ADV_1023,Advertiser_ADV_1023,LI_9844,Campaign_Q2_Display,ACTIVE,3991.7,FL_9091,Activity_FL_9091,Session,ACTIVE,30,2026-01-30,8000,616,0,44,GTM-XYZ129
ADV_1013,Advertiser_ADV_1013,LI_7007,Campaign_Q2_Display,ACTIVE,4568.94,FL_9001,Activity_FL_9001,Unique,ACTIVE,30,2026-01-30,22686,735,467,33,GTM-XYZ117
