Container_ID,Tag_ID,Tag_Name,Status,Trigger_Name,Linked_Floodlight_ID,Conversion_Linker_Enabled,Advertiser_ID_Config,Configured_Counting_Method,Consent_Settings
GTM-XYZ123,TAG_9333,DV360_Floodlight,Live,Page View - All Pages,FL_9082,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_6174,DV360_Floodlight,Live,Page View - All Pages,FL_9004,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ119,TAG_8188,DV360_Floodlight,Live,Page View - All Pages,FL_9091,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ140,TAG_9302,DV360_Floodlight,Live,Page View - All Pages,FL_9058,True,ADV_1028,Standard,"ad_storage,analytics_storage"
GTM-XYZ142,TAG_9680,DV360_Floodlight,Live,Page View - All Pages,FL_9029,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_4777,DV360_Floodlight,Live,Page View - All Pages,FL_9071,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ146,TAG_9560,DV360_Floodlight,Live,Page View - All Pages,FL_9082,True,ADV_1014,Standard,nan
GTM-XYZ115,TAG_9940,DV360_Floodlight,Live,Page View - All Pages,FL_9094,True,ADV_1034,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_8988,DV360_Floodlight,Live,Page View - All Pages,FL_9048,True,ADV_1023,Standard,"ad_storage,analytics_storage"
GTM-XYZ112,TAG_3072,DV360_Floodlight,Live,Page View - All Pages,FL_9084,True,ADV_1007,Standard,"ad_storage,analytics_storage"
GTM-XYZ100,TAG_5042,DV360_Floodlight,Live,Page View - All Pages,FL_9041,True,ADV_1035,Standard,"ad_storage,analytics_storage"
GTM-XYZ109,TAG_6979,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_8086,DV360_Floodlight,Live,Page View - All Pages,FL_9034,True,ADV_1038,Standard,"ad_storage,analytics_storage"
GTM-XYZ106,TAG_6283,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1034,Standard,"ad_storage,analytics_storage"
GTM-XYZ124,TAG_6399,DV360_Floodlight,Live,Page View - All Pages,FL_9026,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_9677,DV360_Floodlight,Live,Page View - All Pages,FL_9035,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_7099,DV360_Floodlight,Live,Page View - All Pages,FL_9078,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ127,TAG_2658,DV360_Floodlight,Live,Page View - All Pages,FL_9064,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ111,TAG_1645,DV360_Floodlight,Live,Page View - All Pages,FL_9052,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_2439,DV360_Floodlight,Live,Page View - All Pages,FL_9091,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ143,TAG_8315,DV360_Floodlight,Live,Page View - All Pages,FL_9082,True,ADV_1035,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_9874,DV360_Floodlight,Live,Page View - All Pages,FL_9092,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_2806,DV360_Floodlight,Live,Page View - All Pages,FL_9077,True,ADV_1038,Standard,"ad_storage,analytics_storage"
GTM-XYZ127,TAG_4865,DV360_Floodlight,Live,Page View - All Pages,FL_9011,True,ADV_1020,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_9226,DV360_Floodlight,Live,Page View - All Pages,FL_9090,True,ADV_1023,Standard,"ad_storage,analytics_storage"
GTM-XYZ141,TAG_4098,DV360_Floodlight,Live,Page View - All Pages,FL_9081,True,ADV_1028,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_4410,DV360_Floodlight,Live,Page View - All Pages,FL_9002,True,ADV_1014,Standard,"ad_storage,analytics_storage"
GTM-XYZ117,TAG_4994,DV360_Floodlight,Live,Page View - All Pages,FL_9017,True,ADV_1014,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_8908,DV360_Floodlight,Live,Page View - All Pages,FL_9060,True,ADV_1035,Standard,"ad_storage,analytics_storage"
GTM-XYZ104,TAG_5130,DV360_Floodlight,Live,Page View - All Pages,FL_9036,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_8968,DV360_Floodlight,Live,Page View - All Pages,FL_9053,True,ADV_1038,Standard,"ad_storage,analytics_storage"
GTM-XYZ105,TAG_5571,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_9990,DV360_Floodlight,Live,Page View - All Pages,FL_9032,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_5619,DV360_Floodlight,Live,Page View - All Pages,FL_9061,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ133,TAG_3156,DV360_Floodlight,Live,Page View - All Pages,FL_9026,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_9443,DV360_Floodlight,Live,Page View - All Pages,FL_9035,True,ADV_1031,Standard,nan
GTM-XYZ114,TAG_5816,DV360_Floodlight,Live,Page View - All Pages,FL_9000,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_8171,DV360_Floodlight,Live,Page View - All Pages,FL_9099,True,ADV_1013,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_5589,DV360_Floodlight,Live,Page View - All Pages,FL_9089,True,ADV_1006,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_3768,DV360_Floodlight,Live,Page View - All Pages,FL_9099,True,ADV_1020,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_7083,DV360_Floodlight,Live,Page View - All Pages,FL_9025,True,ADV_1050,Standard,"ad_storage,analytics_storage"
GTM-XYZ142,TAG_6566,DV360_Floodlight,Live,Page View - All Pages,FL_9095,True,ADV_1027,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_1387,DV360_Floodlight,Live,Page View - All Pages,FL_9009,True,ADV_1016,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_1071,DV360_Floodlight,Live,Page View - All Pages,FL_9039,True,ADV_1003,Standard,"ad_storage,analytics_storage"
GTM-XYZ124,TAG_4259,DV360_Floodlight,Live,Page View - All Pages,FL_9100,True,ADV_1030,Standard,"ad_storage,analytics_storage"
